Air Quality Index,Water Quality Index,Deforestation loss(Mha),Label
366.75,77.409,15.337603,Extremely Bad
273.063,59.641,18.190066,Extremely Bad
168.784,98.166,23.347746,Moderately Bad
77.902,69.745,13.913128,Moderately Good
328.269,93.088,19.866384,Extremely Bad
234.835,15.348,16.499144,Moderately Good
231.291,94.693,13.703645,Moderately Good
128.461,81.111,13.931305,Moderately Good
115.405,23.446,22.779876,Moderately Good
426.655,32.067,18.428055,Moderately Bad
263.968,74.436,15.303457,Extremely Bad
120.218,57.212,24.412838,Moderately Bad
410.852,67.357,13.080465,Moderately Bad
70.238,20.929,21.420028,Moderately Good
168.599,44.577,19.036628,Moderately Good
213.483,28.105,23.282523,Moderately Good
447.777,97.241,13.60657,Moderately Bad
203.552,10.949,20.893356,Moderately Good
248.121,91.264,20.482041,Moderately Bad
392.172,60.639,12.300577,Moderately Bad
53.434,31.128,20.047478,Moderately Good
240.746,91.665,16.894193,Moderately Bad
106.609,59.822,14.435197,Moderately Good
376.058,56.225,19.252179,Extremely Bad
64.093,59.893,13.307689,Moderately Good
278.667,86.412,13.956093,Moderately Bad
63.697,91.487,24.536042,Moderately Bad
332.199,82.905,15.190298,Extremely Bad
393.73,99.163,18.331913,Extremely Bad
477.731,79.297,13.21809,Moderately Bad
143.651,55.198,11.764625,Moderately Good
470.864,83.65,14.761575,Moderately Bad
380.334,2.243,14.180745,Moderately Good
286.954,54.865,19.116691,Extremely Bad
75.69,53.255,16.539893,Moderately Bad
66.902,1.444,16.541302,Moderately Good
437.92,48.406,23.042351,Moderately Bad
141.256,52.781,11.133746,Moderately Good
81.103,42.064,15.171809,Moderately Good
97.714,30.793,22.679232,Moderately Good
483.568,13.635,23.130638,Moderately Bad
56.224,94.978,16.527075,Moderately Bad
289.073,57.657,20.94865,Extremely Bad
295.956,25.434,17.064804,Moderately Bad
14.982,47.305,11.970911,Extremely Good
373.721,45.423,15.531008,Moderately Bad
73.038,96.431,23.186126,Moderately Bad
131.695,51.639,11.16529,Moderately Good
167.992,35.904,10.54662,Extremely Good
216.499,73.271,15.644073,Moderately Bad
167.835,10.219,15.516282,Moderately Good
429.541,94.116,18.426228,Extremely Bad
38.223,31.603,15.431259,Moderately Good
152.149,61.166,12.835863,Moderately Good
450.572,40.22,11.182359,Moderately Good
309.232,42.178,16.568598,Moderately Bad
234.435,43.085,15.920645,Moderately Good
147.592,6.683,11.076702,Extremely Good
300.539,47.146,21.924043,Moderately Bad
218.706,63.086,24.106542,Moderately Bad
484.261,36.894,15.404883,Moderately Bad
166.265,41.742,15.014406,Moderately Good
276.025,72.062,10.82638,Moderately Bad
411.735,49.252,23.929439,Moderately Bad
345.656,14.454,18.844034,Moderately Bad
456.791,99.123,10.64664,Moderately Bad
320.92,74.062,12.153979,Moderately Bad
419.344,70.414,11.570654,Moderately Bad
490.799,91.215,23.038175,Extremely Bad
8.236,59.867,17.088273,Moderately Bad
79.293,52.084,23.855172,Moderately Bad
27.501,85.497,18.42048,Moderately Bad
317.585,76.498,21.742553,Extremely Bad
158.963,11.618,19.428831,Moderately Good
429.239,79.748,14.512967,Moderately Bad
496.91,12.175,24.637976,Moderately Bad
296.377,79.288,14.385557,Moderately Bad
104.557,11.923,16.537878,Moderately Good
173.781,79.658,18.824368,Moderately Bad
285.661,32.585,18.204243,Moderately Bad
401.98,76.494,13.113261,Moderately Bad
207.566,4.037,14.095203,Extremely Good
316.884,30.529,10.689807,Moderately Good
81.711,86.106,14.602814,Moderately Good
461.616,70.97,22.553241,Extremely Bad
377.145,71.128,24.505268,Extremely Bad
81.861,71.285,14.294996,Moderately Good
486.322,8.663,16.968865,Moderately Bad
156.049,5.84,11.253635,Extremely Good
155.761,77.398,10.343339,Moderately Good
399.131,88.865,18.485771,Extremely Bad
69.458,74.217,20.115009,Moderately Bad
34.081,10.431,18.972542,Moderately Good
35.585,15.74,10.263531,Extremely Good
118.792,34.573,22.504468,Moderately Good
30.595,37.156,17.038659,Moderately Good
250.449,9.241,23.541781,Moderately Bad
61.658,28.636,18.284232,Moderately Good
254.53,43.313,11.928801,Moderately Good
429.414,53.587,12.344657,Moderately Bad
286.307,40.457,21.522918,Moderately Bad
367.547,30.886,21.409846,Moderately Bad
477.063,14.004,19.26544,Moderately Bad
190.883,72.089,13.678761,Moderately Good
306.917,82.823,20.788513,Extremely Bad
55.677,27.314,13.756478,Extremely Good
286.102,12.14,15.387716,Moderately Bad
343.945,62.16,24.781258,Extremely Bad
23.957,54.666,20.910953,Moderately Bad
284.843,18.183,15.863093,Moderately Bad
493.82,2.597,11.123511,Moderately Good
481.849,33.062,20.142085,Moderately Bad
241.073,25.332,23.397045,Moderately Good
26.764,44.037,23.39479,Moderately Good
211.422,21.519,23.934866,Moderately Good
127.761,99.651,15.806239,Moderately Bad
115.458,79.882,12.723558,Moderately Good
497.108,14.273,23.015057,Moderately Bad
392.327,73.09,20.652733,Extremely Bad
215.746,56.537,16.589518,Moderately Bad
55.994,21.643,17.587901,Moderately Good
144.093,43.666,18.587365,Moderately Good
420.995,41.174,21.052274,Moderately Bad
472.937,77.454,11.897877,Moderately Bad
15.105,11.932,16.919191,Moderately Good
228.857,61.41,17.26394,Moderately Bad
65.584,17.204,11.173247,Extremely Good
391.051,18.28,23.964323,Moderately Bad
86.93,14.094,14.411828,Extremely Good
363.302,14.136,16.949519,Moderately Bad
255.565,75.909,19.993436,Extremely Bad
1.734,76.224,20.746016,Moderately Bad
262.354,28.967,23.932107,Moderately Bad
80.235,61.974,17.366757,Moderately Bad
303.64,79.876,22.983133,Extremely Bad
126.276,75.913,19.872723,Moderately Bad
233.921,30.956,20.641625,Moderately Good
107.65,94.384,19.762074,Moderately Bad
365.872,87.058,23.603376,Extremely Bad
462.714,38.366,19.417961,Moderately Bad
20.0,31.35,19.623848,Moderately Good
29.93,87.918,19.169835,Moderately Bad
95.127,85.293,15.777916,Moderately Bad
181.625,55.165,16.791706,Moderately Bad
472.825,62.957,19.068205,Extremely Bad
47.734,3.298,15.919542,Moderately Good
328.283,77.958,19.962006,Extremely Bad
410.917,42.935,18.230695,Moderately Bad
319.08,21.426,16.003484,Moderately Bad
393.113,69.787,15.781715,Extremely Bad
381.581,4.133,19.719737,Moderately Bad
389.595,38.012,16.546898,Moderately Bad
127.826,4.857,16.423199,Moderately Good
108.76,68.992,21.887173,Moderately Bad
441.711,56.026,24.506071,Extremely Bad
378.429,70.915,18.449522,Extremely Bad
138.993,48.758,21.342555,Moderately Good
486.151,26.912,11.634188,Moderately Good
64.993,68.756,24.788851,Moderately Bad
7.998,3.512,10.250111,Extremely Good
424.604,11.531,17.025281,Moderately Bad
297.792,38.664,23.048582,Moderately Bad
174.967,28.809,20.762594,Moderately Good
491.235,78.914,19.808217,Extremely Bad
54.967,96.064,18.900219,Moderately Bad
137.962,18.055,23.83578,Moderately Good
308.733,72.955,16.532797,Extremely Bad
404.051,99.309,22.336697,Extremely Bad
273.927,20.948,22.312276,Moderately Bad
222.92,22.067,21.383375,Moderately Good
417.109,87.214,22.672157,Extremely Bad
443.832,36.393,12.105323,Moderately Good
360.682,9.067,14.38249,Moderately Good
490.127,32.204,10.861054,Moderately Good
5.506,94.715,14.678214,Moderately Good
74.595,70.559,12.606821,Moderately Good
267.732,83.762,15.993741,Extremely Bad
121.334,91.956,17.016003,Moderately Bad
359.142,59.852,22.720861,Extremely Bad
117.513,50.385,16.343833,Moderately Bad
186.441,78.211,17.199773,Moderately Bad
45.963,95.703,15.259096,Moderately Bad
326.451,3.708,11.136556,Moderately Good
333.321,0.228,17.851607,Moderately Bad
206.194,60.258,12.52452,Moderately Good
215.097,90.331,21.242289,Moderately Bad
213.103,46.66,13.497974,Extremely Good
239.172,26.215,18.274576,Moderately Good
175.096,54.068,23.548721,Moderately Bad
89.698,13.604,12.331531,Extremely Good
300.661,97.086,22.872401,Extremely Bad
151.843,53.364,21.682775,Moderately Bad
110.295,77.538,21.476202,Moderately Bad
474.966,33.211,10.95518,Moderately Good
456.559,0.098,18.43777,Moderately Bad
64.886,81.772,24.645197,Moderately Bad
233.681,25.628,13.844258,Extremely Good
297.433,26.336,11.26822,Moderately Good
111.324,1.057,24.772472,Moderately Good
494.499,24.628,12.137258,Moderately Good
138.595,98.842,16.294549,Moderately Bad
433.604,62.746,15.762708,Extremely Bad
169.175,59.448,15.887993,Moderately Bad
323.504,33.889,18.933825,Moderately Bad
352.614,34.558,11.202232,Moderately Good
3.408,11.38,17.405874,Moderately Good
163.749,65.083,24.906009,Moderately Bad
314.62,18.48,14.924656,Moderately Good
47.198,32.953,20.32975,Moderately Good
165.978,45.807,16.33361,Moderately Good
392.447,84.175,18.96847,Extremely Bad
302.452,75.346,13.932069,Moderately Bad
17.21,1.626,24.253006,Moderately Good
417.831,65.702,23.895624,Extremely Bad
328.193,55.074,20.71205,Extremely Bad
159.33,88.085,18.559217,Moderately Bad
81.797,83.885,12.996955,Moderately Good
103.942,83.699,23.016931,Moderately Bad
448.618,48.049,18.624467,Moderately Bad
185.996,64.986,15.855988,Moderately Bad
298.183,90.495,13.672141,Moderately Bad
146.006,1.518,23.664771,Moderately Good
493.125,98.987,18.32816,Extremely Bad
417.193,18.265,12.70859,Moderately Good
330.02,66.94,17.460171,Extremely Bad
107.181,67.306,14.686309,Moderately Good
168.671,17.19,14.294441,Extremely Good
92.914,77.73,19.513096,Moderately Bad
110.461,26.608,24.708694,Moderately Good
42.345,61.782,15.181081,Moderately Bad
455.583,69.369,13.594405,Moderately Bad
73.263,17.487,21.99837,Moderately Good
411.458,89.523,22.546003,Extremely Bad
62.194,47.914,19.245543,Moderately Good
399.275,20.824,15.867845,Moderately Bad
336.334,57.731,24.097027,Extremely Bad
151.121,25.013,19.401301,Moderately Good
485.887,12.111,18.948659,Moderately Bad
124.108,51.186,20.708191,Moderately Bad
140.912,85.839,10.087556,Moderately Good
347.74,36.561,22.90235,Moderately Bad
371.778,31.575,17.021137,Moderately Bad
476.277,65.971,14.551987,Moderately Bad
21.96,0.341,24.601556,Moderately Good
432.664,5.646,15.779242,Moderately Bad
353.354,73.875,18.794693,Extremely Bad
264.19,87.687,23.537401,Extremely Bad
22.551,91.734,16.28904,Moderately Bad
30.465,0.792,20.653075,Moderately Good
29.255,96.893,19.984035,Moderately Bad
103.233,6.345,21.121275,Moderately Good
281.28,71.335,20.793333,Extremely Bad
449.88,1.753,10.144692,Moderately Good
107.462,20.548,17.18581,Moderately Good
333.506,34.822,20.492079,Moderately Bad
364.362,69.626,10.258157,Moderately Bad
169.27,30.339,24.332788,Moderately Good
488.678,71.969,21.950567,Extremely Bad
142.045,96.339,20.618659,Moderately Bad
151.796,31.497,22.498479,Moderately Good
413.549,20.907,22.876578,Moderately Bad
35.319,78.909,18.148165,Moderately Bad
33.989,59.715,13.899316,Moderately Good
437.795,41.654,12.300383,Moderately Good
269.717,36.223,14.410985,Moderately Good
485.692,19.742,10.621058,Moderately Good
299.995,84.895,22.428241,Extremely Bad
15.311,7.99,21.702426,Moderately Good
281.068,80.439,17.779282,Extremely Bad
258.988,20.95,22.640219,Moderately Bad
256.335,19.15,23.503957,Moderately Bad
325.698,54.936,16.026101,Extremely Bad
471.686,18.509,17.131431,Moderately Bad
113.358,10.289,24.156959,Moderately Good
325.548,85.214,12.246411,Moderately Bad
155.996,53.478,23.627745,Moderately Bad
221.795,50.329,24.316756,Moderately Bad
160.446,80.758,12.458886,Moderately Good
67.751,93.544,15.469027,Moderately Bad
219.005,18.733,21.599391,Moderately Good
173.091,38.284,13.284749,Extremely Good
484.367,24.503,13.428305,Moderately Good
204.169,76.074,14.995751,Moderately Good
380.255,88.116,16.789124,Extremely Bad
7.284,70.274,22.64346,Moderately Bad
427.246,33.248,11.604716,Moderately Good
380.524,92.648,21.760721,Extremely Bad
58.801,14.046,12.725864,Extremely Good
1.768,78.284,15.225509,Moderately Bad
173.522,25.333,10.92982,Extremely Good
133.164,15.272,16.841409,Moderately Good
130.339,26.891,22.668052,Moderately Good
157.068,74.494,13.430986,Moderately Good
381.271,5.661,14.016206,Moderately Good
356.783,88.522,17.945136,Extremely Bad
436.151,72.099,11.7605,Moderately Bad
469.08,45.262,20.43337,Moderately Bad
179.611,35.68,11.432041,Extremely Good
231.003,64.588,22.429864,Moderately Bad
193.613,64.537,20.512249,Moderately Bad
433.999,23.223,12.330862,Moderately Good
260.529,11.709,19.334992,Moderately Bad
248.834,49.758,18.054887,Moderately Good
401.234,6.199,21.10663,Moderately Bad
359.299,18.948,17.61315,Moderately Bad
101.937,27.376,11.163737,Extremely Good
277.978,42.099,15.113065,Moderately Bad
6.303,74.949,13.112916,Moderately Good
163.464,67.347,14.011136,Moderately Good
281.924,87.675,15.745282,Extremely Bad
321.962,83.655,11.170538,Moderately Bad
104.674,70.825,23.186658,Moderately Bad
323.531,63.153,17.760868,Extremely Bad
460.474,97.791,13.562026,Moderately Bad
339.343,73.138,13.81872,Moderately Bad
437.602,5.935,16.517426,Moderately Bad
241.166,29.3,17.603319,Moderately Good
168.481,97.634,12.460273,Moderately Good
327.041,45.633,10.232359,Moderately Good
52.308,59.817,23.672407,Moderately Bad
400.107,42.246,22.444615,Moderately Bad
100.966,12.656,11.751045,Extremely Good
84.709,78.23,15.119114,Moderately Bad
59.662,20.306,20.385567,Moderately Good
345.022,6.063,15.834655,Moderately Bad
366.834,24.963,10.334901,Moderately Good
455.69,75.705,19.797552,Extremely Bad
259.468,3.48,14.127658,Moderately Good
440.514,7.789,24.16855,Moderately Bad
113.976,4.648,13.81978,Extremely Good
15.769,78.656,11.86685,Moderately Good
435.383,13.032,16.938129,Moderately Bad
35.876,55.255,15.044065,Moderately Bad
110.555,99.512,12.499544,Moderately Good
248.392,69.513,17.123344,Moderately Bad
7.693,80.332,18.027227,Moderately Bad
300.339,13.262,21.65565,Moderately Bad
45.943,54.186,10.826384,Moderately Good
31.364,46.821,15.278499,Moderately Good
282.602,28.956,24.896906,Moderately Bad
368.105,26.766,21.154593,Moderately Bad
221.055,27.378,17.44773,Moderately Good
196.348,33.639,22.245722,Moderately Good
319.577,83.552,12.694721,Moderately Bad
135.476,59.977,24.896932,Moderately Bad
80.382,74.548,18.848032,Moderately Bad
371.951,63.727,23.626075,Extremely Bad
487.543,13.635,17.656791,Moderately Bad
295.363,88.524,22.723826,Extremely Bad
122.4,43.656,20.597404,Moderately Good
303.253,74.556,21.081457,Extremely Bad
342.379,57.496,12.211429,Moderately Bad
22.418,94.42,20.656904,Moderately Bad
40.843,5.249,18.505935,Moderately Good
277.073,60.713,16.509082,Extremely Bad
400.675,9.918,20.021732,Moderately Bad
202.365,79.228,10.836067,Moderately Good
99.053,51.52,14.867957,Moderately Good
98.074,94.518,20.12382,Moderately Bad
44.489,22.211,16.876735,Moderately Good
413.661,93.98,16.612455,Extremely Bad
24.096,16.626,16.261743,Moderately Good
210.719,93.12,18.920675,Moderately Bad
194.143,88.566,22.254266,Moderately Bad
447.863,91.722,10.499321,Moderately Bad
325.667,49.55,11.22822,Moderately Good
18.699,42.162,19.739646,Moderately Good
171.897,81.188,17.386776,Moderately Bad
459.452,44.976,22.492919,Moderately Bad
341.379,25.851,19.870293,Moderately Bad
64.905,92.702,16.150407,Moderately Bad
377.987,99.403,21.826383,Extremely Bad
246.023,63.706,12.265937,Moderately Good
46.558,21.317,20.257941,Moderately Good
447.817,82.747,21.761305,Extremely Bad
318.933,85.242,15.897007,Extremely Bad
442.125,45.821,19.104387,Moderately Bad
388.346,73.773,17.142094,Extremely Bad
376.401,94.5,23.863884,Extremely Bad
113.906,23.125,15.397198,Moderately Good
342.897,64.954,14.885983,Moderately Bad
482.83,49.338,21.958133,Moderately Bad
36.155,9.562,21.804485,Moderately Good
292.12,99.674,10.10112,Moderately Bad
237.903,32.428,23.22227,Moderately Good
491.421,34.868,21.516003,Moderately Bad
132.343,51.067,11.588632,Moderately Good
81.206,77.431,22.547274,Moderately Bad
202.981,33.559,16.212412,Moderately Good
45.353,56.21,15.437871,Moderately Bad
341.279,63.685,23.756875,Extremely Bad
4.959,4.816,12.957327,Extremely Good
402.68,55.389,20.332519,Extremely Bad
182.626,92.098,17.37428,Moderately Bad
131.901,12.504,15.314065,Moderately Good
431.006,56.948,22.025979,Extremely Bad
418.601,11.395,16.456526,Moderately Bad
490.514,94.932,14.443398,Moderately Bad
336.578,7.202,23.139593,Moderately Bad
83.297,67.344,17.914791,Moderately Bad
301.065,61.743,20.030265,Extremely Bad
54.507,2.634,21.082445,Moderately Good
341.755,9.832,15.948695,Moderately Bad
252.927,47.46,14.373813,Moderately Good
21.83,84.601,11.218572,Moderately Good
127.616,30.88,20.38436,Moderately Good
131.222,93.46,13.128861,Moderately Good
313.478,88.506,18.243069,Extremely Bad
424.415,83.699,17.707358,Extremely Bad
275.139,8.024,24.135349,Moderately Bad
403.671,85.609,23.127273,Extremely Bad
303.733,40.813,18.71169,Moderately Bad
464.382,8.81,19.931366,Moderately Bad
62.171,96.172,11.17407,Moderately Good
249.661,15.33,19.800504,Moderately Good
104.328,96.359,14.893194,Moderately Good
176.745,2.732,13.266978,Extremely Good
399.142,99.143,17.765516,Extremely Bad
315.853,25.229,21.277128,Moderately Bad
204.47,60.448,18.973817,Moderately Bad
303.275,30.423,11.307635,Moderately Good
41.651,73.066,19.876436,Moderately Bad
1.784,25.885,18.726761,Moderately Good
144.364,26.473,16.34013,Moderately Good
376.674,51.027,11.965364,Moderately Bad
460.7,77.186,18.025377,Extremely Bad
439.422,78.298,24.161994,Extremely Bad
417.073,83.911,14.885678,Moderately Bad
331.246,94.416,22.764491,Extremely Bad
430.778,91.709,20.117452,Extremely Bad
30.171,34.422,11.075128,Extremely Good
100.378,37.815,11.086591,Extremely Good
